2019 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:51 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,102,Fenner,94007,Aranda (Fenner),32861,CASTLEY,Leanne,5,N,N,LP,Liberal,43,-3.46
ACT,102,Fenner,8805,Belconnen (Fenner),32258,LEIGH,Andrew,4,Y,Y,ALP,Australian Labor Party,1056,3.65
ACT,102,Fenner,8805,Belconnen (Fenner),32861,CASTLEY,Leanne,5,N,N,LP,Liberal,412,-3.65
ACT,102,Fenner,32464,Belconnen FENNER PPVC,32258,LEIGH,Andrew,4,Y,Y,ALP,Australian Labor Party,8602,-2.54
ACT,102,Fenner,32464,Belconnen FENNER PPVC,32861,CASTLEY,Leanne,5,N,N,LP,Liberal,5915,2.54
ACT,102,Fenner,65505,BLV Fenner PPVC,32258,LEIGH,Andrew,4,Y,Y,ALP,Australian Labor Party,10,-29.19
ACT,102,Fenner,65505,BLV Fenner PPVC,32861,CASTLEY,Leanne,5,N,N,LP,Liberal,9,29.19
ACT,102,Fenner,65695,Bonner,32258,LEIGH,Andrew,4,Y,Y,ALP,Australian Labor Party,1228,-0.81
ACT,102,Fenner,65695,Bonner,32861,CASTLEY,Leanne,5,N,N,LP,Liberal,798,0.81
ACT,102,Fenner,94020,Bruce (Fenner),32258,LEIGH,Andrew,4,Y,Y,ALP,Australian Labor Party,124,-13.54
